 GPRMC,utc时间:01时39分17秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分17秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时39分18秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分18秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时39分19秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分19秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时39分20秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分20秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时39分21秒  正确纬度:40度47分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分21秒  正确纬度:40度47分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时39分22秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分22秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时39分23秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分23秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1064

 GPRMC,utc时间:01时39分24秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分24秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1065

 GPRMC,utc时间:01时39分25秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分25秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1066

 GPRMC,utc时间:01时39分26秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分26秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1066

 GPRMC,utc时间:01时39分27秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分27秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1067

 GPRMC,utc时间:01时39分28秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分28秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1067

 GPRMC,utc时间:01时39分29秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分29秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1068

 GPRMC,utc时间:01时39分30秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分30秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时39分31秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分31秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时39分31秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分31秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时39分32秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分32秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时39分33秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分33秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时39分34秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分34秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时39分35秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分35秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1068

 GPRMC,utc时间:01时39分36秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分36秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时39分37秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分37秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1069

 GPRMC,utc时间:01时39分38秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分38秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1068

 GPRMC,utc时间:01时39分39秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分39秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1068

 GPRMC,utc时间:01时39分40秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分40秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1067

 GPRMC,utc时间:01时39分41秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分41秒  正确纬度:40度48分  正确经度:111度41分  卫星08 高度1067

 GPRMC,utc时间:01时39分42秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分42秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1067

 GPRMC,utc时间:01时39分44秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分44秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1067

 GPRMC,utc时间:01时39分45秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分45秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1067

 GPRMC,utc时间:01时39分46秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分46秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1068

 GPRMC,utc时间:01时39分46秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分46秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1068

 GPRMC,utc时间:01时39分48秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分48秒  正确纬度:40度48分  正确经度:111度41分  卫星08 高度1068

 GPRMC,utc时间:01时39分48秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分48秒  正确纬度:40度48分  正确经度:111度41分  卫星08 高度1069

 GPRMC,utc时间:01时39分50秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分50秒  正确纬度:40度48分  正确经度:111度41分  卫星08 高度1069

 GPRMC,utc时间:01时39分50秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分50秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1070

 GPRMC,utc时间:01时39分51秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分51秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1070

 GPRMC,utc时间:01时39分52秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分52秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1070

 GPRMC,utc时间:01时39分53秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分53秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1070

 GPRMC,utc时间:01时39分55秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分55秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1070

 GPRMC,utc时间:01时39分55秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分55秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1069

 GPRMC,utc时间:01时39分56秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分56秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1069

 GPRMC,utc时间:01时39分57秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分57秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时39分58秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分58秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时39分59秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时39分59秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分00秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分00秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分02秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分02秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分02秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分02秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时40分04秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分04秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时40分04秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分04秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分05秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分05秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时40分06秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分06秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时40分07秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分07秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时40分08秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分08秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时40分09秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分09秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分10秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分10秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分11秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分11秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分12秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分12秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分13秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分13秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分14秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分14秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分16秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分16秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1071

 GPRMC,utc时间:01时40分16秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分16秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分17秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分17秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1071

 GPRMC,utc时间:01时40分19秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分19秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1071

 GPRMC,utc时间:01时40分19秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分19秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1071

 GPRMC,utc时间:01时40分20秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分20秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1071

 GPRMC,utc时间:01时40分22秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分22秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1071

 GPRMC,utc时间:01时40分22秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分22秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1071

 GPRMC,utc时间:01时40分23秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分23秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1071

 GPRMC,utc时间:01时40分24秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分24秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1071

 GPRMC,utc时间:01时40分25秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分25秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1071

 GPRMC,utc时间:01时40分26秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分26秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分28秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分28秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分29秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分29秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分29秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分29秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分30秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分30秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分31秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分31秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分32秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分32秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分34秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分34秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分34秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分34秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分35秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分35秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分36秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分36秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分37秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分37秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分38秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分38秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分39秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分39秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分40秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分40秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分41秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分41秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分42秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分42秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1070

 GPRMC,utc时间:01时40分43秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分43秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时40分44秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分44秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1069

 GPRMC,utc时间:01时40分45秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分45秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1068

 GPRMC,utc时间:01时40分46秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分46秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1068

 GPRMC,utc时间:01时40分47秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分47秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1067

 GPRMC,utc时间:01时40分48秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分48秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1066

 GPRMC,utc时间:01时40分49秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分49秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1065

 GPRMC,utc时间:01时40分50秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分50秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1065

 GPRMC,utc时间:01时40分51秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分51秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时40分52秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分52秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1064

 GPRMC,utc时间:01时40分53秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分53秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1063

 GPRMC,utc时间:01时40分54秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分54秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1062

 GPRMC,utc时间:01时40分55秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分55秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1062

 GPRMC,utc时间:01时40分56秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分56秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1061

 GPRMC,utc时间:01时40分57秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分57秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1060

 GPRMC,utc时间:01时40分58秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分58秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1060

 GPRMC,utc时间:01时40分59秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时40分59秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1059

 GPRMC,utc时间:01时41分00秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分00秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1058

 GPRMC,utc时间:01时41分01秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分01秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1058

 GPRMC,utc时间:01时41分02秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分02秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1058

 GPRMC,utc时间:01时41分03秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分03秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时41分04秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分04秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1057

 GPRMC,utc时间:01时41分05秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分05秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1056

 GPRMC,utc时间:01时41分06秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分06秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1056

 GPRMC,utc时间:01时41分07秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分07秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1055

 GPRMC,utc时间:01时41分08秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分08秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1055

 GPRMC,utc时间:01时41分09秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分09秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1055

 GPRMC,utc时间:01时41分10秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分10秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时41分11秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分11秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时41分12秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分12秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时41分13秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分13秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1053

 GPRMC,utc时间:01时41分15秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分15秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时41分15秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分15秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时41分16秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分16秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时41分17秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分17秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时41分18秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分18秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时41分19秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分19秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时41分20秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分20秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时41分21秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分21秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1054

 GPRMC,utc时间:01时41分23秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分23秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1053

 GPRMC,utc时间:01时41分24秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分24秒  正确纬度:40度48分  正确经度:111度41分  卫星09 高度1053

 GPRMC,utc时间:01时41分24秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分24秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1053

 GPRMC,utc时间:01时41分25秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分25秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1053

 GPRMC,utc时间:01时41分26秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分26秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1053

 GPRMC,utc时间:01时41分27秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分27秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1052

 GPRMC,utc时间:01时41分28秒  正确纬度:40度48分  正确经度:111度41分  正确日期:2017年05月10日
GPGGA,utc时间:01时41分28秒  正确纬度:40度48分  正确经度:111度41分  卫星10 高度1052

